Stock,annualized_vol,downside_vol,max_drawdown,vol_clustering,autocorr_1d,autocorr_5d,hurst,momentum_strength,beta_to_vnindex,skewness,kurtosis,var_5,cvar_5,limit_hit,trend_change_freq
MML,0.46849351867050265,0.34407455172504425,-0.772020725388601,0.9542732324386658,-0.06798586937835996,-0.006184401430990045,,0.0028253666251370803,,0.5495475603456047,6.675377030055962,-0.04166666666666663,-0.0693515380659824,0.04636290967226219,0.01437699680511182
MPT,0.9220930458569218,0.9755245121412576,-1.0,0.9017012785852622,-0.15158407480329583,0.10575287867789859,,0.008901220117128628,,-2.5846704099556765,52.07465884826731,-0.08333333333333326,-0.13175009052906136,0.15704387990762125,0.01673398730525101
MSB,0.3739477580331939,0.36992972785601397,-0.6714285714285715,0.9249804386517527,0.1187089321685059,0.024786476164662154,,-0.0032538130790131427,,-2.338522289463464,21.45287187670543,-0.03450980392156862,-0.06211342930598361,0.012896825396825396,0.019821605550049554
MSH,0.38651593442382265,0.3204618817128846,-0.7039408866995074,0.9396922730812726,0.07382563218706649,0.054128106688616145,,-0.00029937658885119747,,-1.2243464573816265,14.987193488510282,-0.03926611896536697,-0.060564176769997306,0.022280471821756225,0.015062213490504257
MSN,0.5205402342379242,0.5950762294099506,-1.0,0.7233115291362551,0.044768202938464834,-0.018525820993817197,,0.0004995859048111846,,-16.230313552751504,492.84675472205544,-0.03614140892608279,-0.06376800525257131,0.014874141876430207,0.022870211549456832
MVN,0.7439433326317945,0.6499500584122414,-0.7799227799227799,0.969615006944622,-0.0064929438662808155,0.04172402689582634,,0.012661966402008548,,0.30505727266206,3.7008243793825573,-0.07247023809523812,-0.11495577093404637,0.13186813186813187,0.020025839793281652
MWG,0.5617541095839109,0.6923144322320326,-1.0,0.832988733415372,0.020298809738875833,-0.023042647339190665,,-0.002780002515938299,,-14.773665608932953,383.89442887262925,-0.03566980172852058,-0.07502441955850662,0.017162471395881007,0.022870211549456832
NAF,0.5166197060208892,0.6093669052858584,-1.0,0.7366323880160236,0.04322798871153578,-0.0036936221282347272,,0.0015130204973208168,,-16.53308991514048,507.9181007730928,-0.03567719372615525,-0.06335501594402328,0.011441647597254004,0.019439679817038306
NBB,0.588460638677007,0.6502220137129404,-1.0,0.8402907114756384,0.03711904048304542,-0.016576137861675853,,0.0007434119257908947,,-11.213827560596018,301.7776572602451,-0.054335028097404287,-0.07825569257327677,0.03777904979965655,0.02745995423340961
NET,0.412870901097236,0.34238678654467913,-0.49350649350649356,0.95614659290948,-0.11461171986307439,-0.03900288263238266,,0.00442219863507376,,0.24569696302925956,4.746131742452372,-0.037401865105183243,-0.0634954749050665,0.04576659038901602,0.022870211549456832
NKG,0.49402906219538595,0.37802038585538655,-0.9006772009029345,0.9427480389715003,0.14508614602500558,0.07250288669339591,,-0.00042648749642720113,,-0.6523545773283984,4.963622835588258,-0.05672912035566842,-0.07309634754268629,0.040022870211549454,0.018285714285714287
NNC,0.27865282688554677,0.24012423748843428,-0.7703389830508475,0.9434102290804023,-0.015861730591856433,0.02018471620806199,,4.884166833646342e-05,,-0.45642749008334516,6.715149226978719,-0.027285345123452986,-0.04643313142781716,0.005142857142857143,0.0211307824100514
NSC,0.2862648200988597,0.22494930159095283,-0.5,0.9529016435012249,-0.2058737393895468,0.03193388625276692,,0.002374963541131857,,0.02218921137709233,5.261182888428442,-0.02777777777777779,-0.04398050823910056,0.005743825387708214,0.023536165327210104
NT2,0.3152907775165047,0.23066849636162173,-0.5554035567715458,0.9590820621825304,-0.06528877440523749,0.016139005942694715,,0.00151046799709942,,-0.07401435015972076,3.075033842898992,-0.030975097578233784,-0.048430343286436764,0.008571428571428572,0.026841804683038265
NVB,0.41169750645731645,0.2814440559053139,-0.7884130982367759,0.9556629335492001,0.00255412573053039,0.042039342313029436,,0.003971480214906998,,0.38618496529447005,3.760666897008635,-0.03571428571428581,-0.058523064120712835,0.03777904979965655,0.02116704805491991
NVL,0.3754719175490431,0.3353789452822148,-0.9288732394366197,0.9529111048070597,0.18556074907843778,-0.0034684863406136144,,-0.002647344542157152,,-1.2649291745323668,11.066192446371504,-0.03968253968253965,-0.06391906452894433,0.016009148084619784,0.021714285714285714
OCB,0.38330733324721555,0.3643043323639415,-0.6795665634674922,0.9132639394225675,0.03520958662953559,-0.001067372556383289,,-0.0012290186237627239,,-2.8545136062775525,32.00597731859031,-0.034720041862898995,-0.0604509011928833,0.012207527975584944,0.021341463414634148
PDR,0.39583452411059583,0.3237820797080881,-0.897979797979798,0.9358690432671893,0.12318246730852361,0.04679867329149893,,0.000842995352286699,,-0.9064961122566826,9.649774065296262,-0.03827140904208565,-0.062485756856928164,0.019988577955454025,0.0182648401826484
PET,0.5796948027006855,0.6441513857718226,-1.0,0.8545047220118343,0.10787279374550685,0.017197404615772065,,-0.00015872785288642208,,-11.784256742565878,320.7875887357882,-0.05122872378842957,-0.07793851362117193,0.034324942791762014,0.0274442538593482
PGB,0.5624638449520488,0.41232904967313394,-0.6578249336870027,0.9526452978516714,0.050476040769966854,-0.0042867449274098,,0.005020840347263435,,0.20064746661656335,6.265451867113118,-0.04975274725274725,-0.0809132511884832,0.06262626262626263,0.022199798183652877
PGI,0.3954087477723734,0.34383508472223684,-0.5068493150684931,0.9549233393285423,-0.17067588788233268,-0.03162436765200263,,0.00047412578228342786,,-0.15007549946632254,2.9343832742623004,-0.04868641114982576,-0.06214589362605445,0.014285714285714285,0.028555111364934323
PHC,0.37600661074442676,0.28933053357484695,-0.8096153846153846,0.9569986061264226,0.10338159849178101,0.033030856686334625,,0.0009122523492075089,,-0.0506386498526545,3.4289404480324333,-0.03741122453963767,-0.06056295918609645,0.024613623354321695,0.02345537757437071
PHR,0.42115059795690063,0.3598739427676292,-0.6423076923076922,0.9331807020427365,0.09413187764723079,0.012914604668295271,,0.0010725248145603931,,-2.4016348357548467,36.03232874441581,-0.04125501591255015,-0.06514764261335464,0.021701884637350087,0.023972602739726026
PLX,0.5039047433170916,0.6031133515606308,-1.0,0.744495743078224,0.03848821370881292,0.024873117111006062,,-0.0018559929414872361,,-17.879853919383077,560.4102133490159,-0.03577325603907491,-0.06325079405262597,0.017162471395881007,0.02172670097198399
PME,0.3126287415586655,0.24470322834561922,-0.47398190045248867,0.9537342867879625,-0.12862884563624985,0.01413161964585942,,0.002617785515725734,,0.52676500260985,5.162396147951238,-0.029126213592232886,-0.04658435002769079,0.011213047910295617,0.026476578411405296
PNJ,0.5200361129233794,0.640246479750991,-1.0,0.7837758067005187,0.017291379851456883,0.016999511234325644,,-0.0011383652371739477,,-17.167649088698347,502.06942431911403,-0.031788587039004425,-0.06622234897788554,0.01602747567258157,0.02402745995423341
POM,0.6608475035491128,0.2378448909782238,-0.46153846153846145,0.7313046319937477,-0.1015599082700907,-0.05572235269189499,,0.038276401998587874,,5.717398665625793,51.01003294099842,-0.04221014492753624,-0.06290175356297685,0.03870967741935484,0.01282051282051282
POW,0.5294545990737365,0.6103060927814642,-1.0,0.7540107617946895,-0.006240856945323129,0.02760530787434492,,-0.00016535845585996523,,-15.752848449559455,472.07493124279625,-0.03622315348349925,-0.06535403921694388,0.012918379330593071,0.023474178403755867
PPP,0.6952685991455022,0.8798891491869134,-1.0,0.9022222228006478,-0.013661166993447745,-0.022112195379665113,,-0.001128629795879188,,-6.808937692942936,155.55772590513305,-0.07737437516443049,-0.10262519039024759,0.12320916905444126,0.025200458190148912
PSH,0.5318420046044647,0.3515176805316555,-0.9097072419106318,0.9602865874719646,0.24485182779012243,0.017108611718179605,,0.0023237978394089996,,0.13149845080920183,0.16122529177717082,-0.06702449882366197,-0.06908763903002348,0.06156552330694811,0.015817223198594025
PTI,0.5861079982856561,0.47042792665326355,-0.6716826265389877,0.9473525662174325,-0.04139663383787627,-0.029848177855983565,,0.0012846874368437344,,0.0848110110337787,1.9380831510870378,-0.07132535094962836,-0.0894009941776167,0.10907003444316878,0.030407343660355707
PVI,0.3130395995642593,0.2312880020021886,-0.39220183486238536,0.9541787233973762,-0.06077920548007177,0.01588517395105362,,0.0019725139461258118,,0.3076220584438745,5.711729657733654,-0.026972390179937356,-0.04531402767555206,0.016705069124423964,0.02360391479562464
PVT,0.3859282209594273,0.28152388397786376,-0.6481481481481481,0.9571353252591019,0.016244445426765678,0.04231185287757305,,0.0006177476507692181,,-0.18807744588439732,1.8464815228269016,-0.04069975344889226,-0.06059257244150648,0.01770416904625928,0.02454337899543379
PVX,0.7663983342385043,0.4674466109402364,-0.825,0.9563350484201907,-0.22644203283414915,0.11380381318999297,,0.01155188935093529,,0.6087609303281611,4.262932125001509,-0.08333333333333326,-0.10217162019126735,0.19179664933564414,0.018475750577367205
QNS,0.4749226030201421,0.6051969445583102,-1.0,0.7388482457164582,0.03674542432278261,0.011254275006647205,,-0.00016228126003125197,,-21.745165436516345,720.7365811374176,-0.02410331384015594,-0.05223151656445881,0.008097165991902834,0.021965317919075144
QTP,0.40097980603314504,0.3156448998365237,-0.448780487804878,0.9597873186213925,-0.2325851771602744,0.00852593665572069,,0.0022980064830330285,,0.7878708687061579,14.359917940996109,-0.03409090909090917,-0.05834429884211347,0.025404157043879907,0.020196191575302943
ROS,0.5793989154085266,0.4014722133350295,-0.9880160550458715,0.9757336918855594,0.25772308960869744,0.07821791660768797,,0.003141158926578458,,0.07553105352719035,-0.012885238795304232,-0.0690224707466087,-0.07025234604443834,0.09565217391304348,0.01216333622936577
SAB,0.5039044672292113,0.6348949585694079,-1.0,0.8038936059551116,0.054714430385467056,0.012598814383850151,,-0.0008341258443730834,,-19.827054134518722,589.6136922179829,-0.02638891578397014,-0.05747018258677403,0.007990867579908675,0.023958927552766685
SAM,0.3742459068706131,0.2661148720651551,-0.8082758620689655,0.9738547902480011,0.1694138993882854,-0.00254827466824554,,0.0034372678181467872,,0.2714231712890716,2.3516883476712156,-0.037761988498645475,-0.05634703183239402,0.017714285714285714,0.019988577955454025
SAV,0.586604730494942,0.6511765693093138,-1.0,0.820761184668797,-0.02365981774666343,0.011462285993015627,,0.00201403090196476,,-11.36322257704832,306.1241816790048,-0.04799596103587547,-0.07608092924638245,0.02917620137299771,0.02058319039451115
SBA,0.20860285722002261,0.16078779471110966,-0.23220973782771537,0.9420191161477267,-0.13479206662781124,-0.02147000565119036,,0.0006602624859349451,,0.31184151631711315,6.054439690995524,-0.01986842105263148,-0.030527935722809783,0.0017133066818960593,0.02054794520547945
SCD,0.6225791551570853,0.5754275109243725,-0.29729729729729726,0.9188377121977964,-0.16990849441443273,0.19749092883762856,,0.01948772247427087,,1.4123841822499472,7.216083448249897,-0.05405405405405406,-0.08596847071249604,0.09937888198757763,0.018518518518518517
SCR,0.5943277038524645,0.6325836866857757,-1.0,0.8567575394865364,0.07571717062365399,-0.04030543613119968,,-5.355087567330066e-05,,-10.88745523549612,289.5466980872003,-0.0600553511458715,-0.07921829134774994,0.04006868918145392,0.02002288329519451
SCS,0.31214543798709554,0.31326521095171006,-0.6823232323232323,0.9202742646158392,0.00307746330077867,-0.020401808639122044,,0.0008048396994421309,,-7.004205709046447,172.5967862634676,-0.023767258382643017,-0.042468436583770655,0.006868918145392101,0.02116704805491991
SFI,0.3964486874657451,0.3284627644850787,-0.6885057471264368,0.9360396643207987,-0.15371623900339643,0.00605047800915069,,0.0031121095997677477,,-1.1246450232626475,16.18651675473689,-0.03770786722998276,-0.059089544381928934,0.017133066818960593,0.023972602739726026
SGB,0.4319672239120921,0.31943352414414317,-0.5041666666666667,0.9511360933161647,-0.039870984737856344,0.025551222849932585,,0.001986099722410598,,0.8375970871250406,8.487116116626213,-0.04103869345211055,-0.06378001363620764,0.03857280617164899,0.030828516377649325
SGN,0.2710029686847106,0.2575290620308265,-0.6728739913097455,0.9416227286700614,-0.10023088373720422,0.04152348949066951,,-4.183700122530748e-06,,-2.361525763826233,42.38627100617365,-0.024686479538664652,-0.04231624299480758,0.004581901489117984,0.021179164281625643
SGP,0.7338636417413618,0.7043240907754439,-1.0,0.9046657426468472,-0.10858859179973815,-0.007858139220698838,,0.004856748924724194,,-5.5970301936698545,127.4581941963963,-0.05993162393162386,-0.10008063436888553,0.08906882591093117,0.023699421965317918
SGT,0.5570840003115607,0.3948592301591235,-0.7546174142480211,0.9418025696594113,0.045961185784051464,0.005072565922369452,,0.00476281757192162,,-0.3247524093917685,3.3256148052127,-0.06704063295562318,-0.07177654297425108,0.053142857142857144,0.023415191319246145
SHB,0.5751065370449225,0.6632910357168917,-1.0,0.8449798486705286,0.06537954886488771,-0.05039120414967266,,0.00057533772709846,,-12.058252940054171,331.85651560647455,-0.04029477196885426,-0.0775146421305795,0.03949627933600458,0.019450800915331808
SIC,0.6840503543509477,0.5900789920982581,-0.544,0.9488409940004376,-0.04921288917773284,0.039769094623755545,,0.0027550700016156227,,-0.15644077147221264,2.258417634190404,-0.0929689238300081,-0.10206353569053547,0.16497093023255813,0.024691358024691357
SJD,0.20633266892138039,0.21149813393396505,-0.5116696588868941,0.9315524473142265,0.05540559640984991,0.01116260424823196,,-0.00041351128079498284,,-2.773856988429586,38.36020569924813,-0.016799205773262438,-0.0315450529581302,0.003997715591090805,0.0273972602739726
SJG,0.903800463906364,0.7975418421535502,-0.7414248021108178,0.9497334123446833,-0.08047529708749346,-0.04584204682743887,,0.007031675656390464,,-0.030277010660938936,2.827277714984132,-0.10666666666666669,-0.13935803214627984,0.18933177022274325,0.032806092560046865
SJM,1.0901612536997456,0.8326674041064609,-0.7454545454545455,0.9494676860194907,-0.08466376729341167,0.00946039394633419,,0.007086059094954925,,0.0045919518059543965,1.2929796637979178,-0.1250000000000001,-0.148461145155846,0.28290993071593534,0.031159838430467397
SJS,0.3831632869847811,0.25206381779788484,-0.5829015544041452,0.941627311432155,0.08102979008258752,0.0065162785471270905,,0.0033808271544615576,,0.2655810598138529,1.6288808197788747,-0.03821811100292111,-0.053319461208565434,0.019988577955454025,0.01997716894977169
SKG,0.3945585993560086,0.30087831335392873,-0.786890243902439,0.9367606616838718,0.11646096093438515,0.044075940359013126,,0.001973226124989999,,-0.5278831327541096,6.798063360325546,-0.03981632614772712,-0.06168484346791761,0.01656196459166191,0.023401826484018264
SMA,0.601299474806651,0.3922237025061125,-0.6936585365853658,0.9502798244198762,-0.009588919434146557,-0.07406116265631092,,0.0031829770656385953,,0.0037682362377706906,-0.2702392661673043,-0.06770935158031932,-0.06973989816862777,0.0628212450028555,0.030251141552511414
SPM,0.4316683798547758,0.33293571692401797,-0.6713178294573643,0.9422615819878853,-0.12196490513486585,-0.04650679236744135,,0.004216167282648665,,0.061072468688006046,1.1953278459160739,-0.05270467836257309,-0.06407332007084636,0.018846373500856654,0.02682648401826484
SSI,0.4337221329703369,0.33934275189051877,-0.7807570977917981,0.9440116481978967,0.009253892410016933,0.008017855082536883,,0.0010339793156987527,,-0.8093624580696678,7.749727456642203,-0.04648563907823172,-0.06804593573138658,0.018846373500856654,0.01769406392694064
STB,0.38266797486014004,0.25913955208676565,-0.5857740585774058,0.9617960268734461,-0.019795020810002194,0.010041413317760733,,0.001298093981211463,,0.0472143474998187,1.3694547034536022,-0.0384615384615385,-0.056107511040014324,0.016,0.024557395773843516
STG,0.4370527468101741,0.3292534454925706,-0.4416475972540046,0.9537302114266007,-0.12256505840700195,-0.006211009752639573,,0.0038465659217506755,,0.15311058158077373,1.236778854505224,-0.05319148936170215,-0.06359059024100794,0.02569960022844089,0.02511415525114155
STK,0.40253021635182135,0.2689087230611558,-0.6522058823529412,0.9403057499146125,-0.01759606114544133,0.012891461755664817,,0.002345073610378598,,0.14593029927241358,1.5314520654186259,-0.04146825396825404,-0.056938646383702,0.01656196459166191,0.01598173515981735
STT,0.6171646439637166,0.6571512669314619,-0.8761904761904762,0.9502632813913763,-0.1049789401749961,0.1966824171204196,,0.007824448925018268,,0.2806554765903723,7.985974961718702,-0.06847705997850409,-0.10926598349938986,0.0921205098493627,0.020845396641574986
SUM,0.5745634328386676,1.4289189600103869,-0.7663551401869159,0.9360963270967654,0.1483963559432602,0.12502963521395408,,-0.006185667252350202,,-0.9864456370308305,50.489187325498285,0.0,-0.003720518170955229,0.04442148760330578,0.010319917440660475
SVH,0.27698936541756947,2.0730831354164714,-0.5488721804511278,0.9280039001056323,0.13138519065158202,0.053697756080280996,,0.008247783142544401,,0.7971046400179943,300.0527503908688,0.0,-0.0005813548503590897,0.006340057636887608,0.002304147465437788
SVT,0.4948843619513396,0.4206806398967723,-0.5987341772151898,0.9515654869505402,-0.028123765550906246,-0.01159760715950189,,0.0008191390782930526,,-0.3493698259709101,2.6774061248990364,-0.06763008040030755,-0.07308868724123058,0.047401484865790974,0.023401826484018264
SZC,0.6267014301848729,0.6869469662769292,-1.0,0.7276476208229455,0.04333818221986736,0.012509903798284597,,-0.0005549605344384347,,-10.990403296627425,275.5882077505479,-0.05572078947025144,-0.08142956666190793,0.04158283031522468,0.023458445040214475
TAC,0.4216342129831366,0.27071316498432846,-0.6722408026755853,0.9454238068875042,-0.004014648116227084,-0.03969404705276071,,0.0059970589764013,,0.2742961011373085,1.195041596340717,-0.042233068944478286,-0.057581898313707636,0.023875114784205693,0.023853211009174313
TCB,0.45761530617942914,0.5208954744959291,-0.863302752293578,0.9114419729169763,0.0477490013574102,0.034817357888336925,,-0.0009672168620329796,,-9.958216496855517,206.2737532529381,-0.035262668858551935,-0.06593217944840479,0.012711864406779662,0.018753781004234724
TCD,0.5168334832211832,0.39189089950381845,-0.9007751937984496,0.9452977987949209,0.04204955393358899,0.013125187558670943,,0.0018191802913814746,,-0.5213693727768075,4.727760588276998,-0.06677814938684501,-0.07273594442049512,0.045688178183894916,0.023972602739726026
TCL,0.309104362834756,0.30343278268649926,-0.5258064516129033,0.9416355275859764,-0.005324382498064615,0.02228038838415094,,0.0005650746313808803,,-2.3776151998314403,32.457757630352646,-0.024999999999999974,-0.048716712451339884,0.006857142857142857,0.02569960022844089
TCM,0.38297488967883137,0.2661246374703955,-0.6666666666666667,0.952818587235022,0.10914046703408249,0.04527859824695769,,0.0038590394972766,,0.11086839473917644,2.1651950392861217,-0.03578984771573599,-0.056691613259425004,0.02057142857142857,0.015419760137064534
TCO,0.5894245734926352,0.45808621518384174,-0.8038123167155425,0.9572219644304409,0.11034074495187536,-0.01674931888487714,,0.0012523440892475701,,-0.5561972227032352,5.179203246919082,-0.06822448029785917,-0.07431467614871769,0.07314285714285715,0.020559680182752713
TCR,0.5446748173245674,0.3743445308172406,-0.7303370786516854,0.9540941511737522,-0.07444185306000166,-0.03910096738860191,,0.003970073482859212,,-0.008675122526631529,-0.07196583932075873,-0.06666666666666654,-0.0684250975263244,0.03083952027412907,0.02968036529680365
TDG,0.6261234307676231,0.6531467308355708,-1.0,0.8320755305851061,0.14599259637798434,0.009916437161236514,,-0.00014046998546540096,,-9.330289553449546,234.9143274740685,-0.06060471320586927,-0.08136850129526853,0.043478260869565216,0.02058319039451115
TET,0.17506453160682728,0.5487282649405907,-0.3114285714285714,0.943493038916835,0.13098050505760844,0.03296093139083881,,0.011565228492797473,,1.1479708376837023,66.0278480413074,0.0,-0.0007877012208767877,0.012103746397694525,0.01728110599078341
TGG,0.6371591096141466,0.3974413291092272,-0.9745874587458746,0.9703810388852685,0.34962250735653744,0.05981623299015496,,0.0031727130876225904,,0.06639873053541562,-0.4896190670223044,-0.06901408450704216,-0.06952366423882805,0.10006253908692933,0.0175
THI,0.44986237389615935,0.34266573929384575,-0.5913978494623655,0.9452027155126108,-0.13472716518870134,-0.04935489064252544,,0.000241202405635646,,0.004131835812132263,0.8901310900289716,-0.05753479017177646,-0.06500422066174902,0.027961736571008096,0.026470588235294117
TIS,0.6927675997698668,0.5725877264370002,-0.8235294117647058,0.9671717053189156,-0.09244380217348615,-0.0063506243329314455,,0.005137577351183045,,0.674332072243705,7.974063646549615,-0.05985074626865672,-0.10723128278112261,0.09243212016175621,0.023094688221709007
TKU,0.6282080539279284,0.5326316430140905,-0.8075396825396826,0.9363405883558062,0.07874587320795035,0.07214337876421192,,0.0031239096346935835,,0.037431525508998094,1.8653895961828262,-0.08100517368810056,-0.0954550582526018,0.14714368147720716,0.02883506343713956
TLG,0.5124965176066412,0.60894444781323,-1.0,0.7679698927916085,-0.005961131253400816,-0.0028790348963394917,,0.0009636621157097514,,-17.0996732139745,524.9961231253214,-0.033592476411599015,-0.06385672707312322,0.01887871853546911,0.022298456260720412
TLH,0.4339732124274247,0.295502683337469,-0.8223140495867769,0.9579858041980622,0.1462044965400132,0.023807823290306795,,0.0024008001901489016,,0.12986097085828252,1.0763511460265125,-0.04678029096929942,-0.06414136261909631,0.03255282695602513,0.021689497716894976
TLI,1.0460324386613031,0.9862818858146297,-0.9047619047619048,0.9548477288757364,-0.10276952985998711,0.02378740478436985,,-0.0017878035846176643,,0.07843481310607872,5.981969858558617,-0.13846153846153852,-0.16127244470966046,0.2053206002728513,0.026584867075664622
TMC,0.35061928075103754,0.47256662941078065,-0.5625,0.9389895955741986,-0.03416454709068931,0.06361528042052163,,-0.0008488647999930349,,-0.3523968251728555,9.469273936558656,-0.02752293577981657,-0.06431956682612779,0.03919308357348703,0.02131336405529954
TMS,0.42936543093939145,0.3435909183878735,-0.6755102040816326,0.9372099746250308,-0.09718597317550427,-0.028380109524227884,,0.002127238916102437,,-0.6457033149171443,5.690270912600541,-0.0439898468421958,-0.0644301786506524,0.019428571428571427,0.019417475728155338
TNG,0.5241189639863153,0.3696127122081912,-0.7714285714285715,0.9551524108205743,0.035001402327201434,0.06103460947874682,,0.002741872342213285,,-0.051351989484886236,2.217144391518411,-0.054322979696114056,-0.08013187125341713,0.06693594922100404,0.02364475201845444
TNH,0.4245680064157396,0.35025558202864243,-0.7436849925705795,0.935964596654803,0.09973421438863116,-0.004764998269604251,,0.00243975439876672,,-1.084097373952917,10.045668155976166,-0.03867378926492232,-0.06790881700045313,0.026026026026026026,0.022
TNT,0.5202561393582062,0.339089016344741,-0.8643564356435643,0.9526934223787314,0.17126894531164272,0.047655991746324344,,0.005005841389105453,,0.14132660652663703,0.23052847840245905,-0.06512902085542593,-0.06854412583018578,0.045688178183894916,0.02454337899543379
TPB,0.3691081330934183,0.34634692036917936,-0.7067307692307692,0.9235353466070645,-0.009774908386457596,0.012945535384817986,,-0.0011713472270750563,,-2.1067435555281753,20.80939675957718,-0.034218045112781856,-0.06056557175899243,0.011911852293031567,0.025
TRA,0.2727212961924098,0.20140809170702098,-0.6073253833049403,0.9431362980200926,-0.09757384804397663,-0.029889356373571402,,0.0009343398301945409,,0.30097436954824575,3.5101031185169997,-0.027466752639638825,-0.04081316054425126,0.0057110222729868645,0.018835616438356163
TTN,0.6949311997232903,0.7413775560330591,-1.0,0.8875381658008751,-0.028411164760332213,-0.025368977382560998,,0.0036663946899371212,,-6.547760707381988,159.30373474638066,-0.05117340286831809,-0.09234830740972534,0.07300115874855156,0.024898668210770122
TVD,0.47794826005999264,0.3559035064426495,-0.7194570135746606,0.9604383173842946,-0.00511377753790621,0.0010187810291604246,,0.002831862341062176,,0.2996151790529265,2.9729489835150567,-0.04761904761904767,-0.07080408877892923,0.06174264281592614,0.02825836216839677
TYA,0.2939684439658769,0.2833074122684448,-0.5439024390243903,0.9403420032513294,-0.04569730908388386,-0.0017742697330869507,,-0.0007199040326719159,,-1.462840723559009,17.79699714714455,-0.025770872865275185,-0.046934736598027875,0.006282124500285551,0.02226027397260274
UDC,0.5395169956768804,0.24608353317777937,-0.41509433962264153,0.9327849374790761,-0.07853958822155079,-0.04193647920247007,,0.01545635557814691,,1.1658604625369717,3.4897336870151623,-0.04444444444444451,-0.0610470778571726,0.06451612903225806,0.017326732673267328
UIC,0.34533130410525853,0.26594808934321745,-0.5313901345291481,0.9489702251929809,-0.15531890304603174,0.009752444487259551,,0.002875632711658499,,-0.018319961169392805,2.256089907725987,-0.03542620137299768,-0.05305929391259327,0.00799543118218161,0.026255707762557076
UNI,0.7397637204581446,0.7317449360166971,-1.0,0.8479792009308416,-0.06701258075111277,0.02661043216057489,,0.003956253020003624,,-5.583032520401241,121.79141676420561,-0.07171120246659818,-0.09666531832415433,0.1283236994219653,0.019641825534373193
UPH,0.7235908495012497,1.3544131127358772,-0.7727272727272727,0.9452629502455825,-0.04510434240155522,0.023091740551876218,,-0.004857400263397857,,-1.7181863641316293,21.904742001228758,-0.028710124826629713,-0.12844142426766886,0.09216589861751152,0.02360391479562464
VBB,0.47777169335838293,0.3555359821949401,-0.732,0.953057996278265,-0.06665281204534705,0.04395783263198762,,0.0028490143217712316,,0.49747959776438844,7.178080760556103,-0.04385964912280704,-0.06994368279878928,0.04169769173492182,0.026785714285714284
VBC,0.6289778341227115,0.8712530990132462,-1.0,0.8614412972718242,-0.058258438142686254,0.00810199293690795,,0.003455547457430784,,-9.139222258150049,234.38540734314367,-0.05772727272727276,-0.09133596822906187,0.08564814814814815,0.031231925968768073
VCA,0.41762025381284484,0.35463292286946374,-0.6154929577464789,0.9508652775993143,-0.010967484878860621,0.006360410861441406,,0.0013647858464847056,,0.029524925526581976,7.815692209702814,-0.04193262411347521,-0.06552627256752358,0.025360230547550433,0.023617511520737326
VCB,0.2951068653793724,0.2376455489369306,-0.46735395189003437,0.938305344653008,0.005263492133338142,0.02521405087795922,,0.0003363535947470738,,-1.1448173593454234,14.408237477998181,-0.02615123791851781,-0.044155398920887406,0.004568817818389492,0.025684931506849314
VCG,0.5557154118204145,0.6568277262759925,-1.0,0.8501263556951882,0.05061543431673686,-0.054518584704035304,,-0.0016319422165668694,,-13.39623186718948,380.3337800275417,-0.044689283356989726,-0.07597554254931355,0.029243119266055047,0.02521489971346705
VCI,0.512056102164214,0.45047305410385646,-0.8796610169491526,0.9310105977260836,0.04335393830065459,0.01716102135353033,,-0.00041718181395999226,,-2.4650668512470824,29.55815017251423,-0.05700416088765603,-0.07757790213890765,0.038834951456310676,0.018835616438356163
VCS,0.4290453781542955,0.3786359285228687,-0.8587162932016711,0.926912665002967,0.04543852892949131,-0.005494090076634124,,0.0011562386254622067,,-2.9296684084759863,51.69874668812475,-0.03624401188527082,-0.06598568099793212,0.030005770340450086,0.02191464821222607
VDB,0.3710486869978284,4.015067372203487,-0.9108910891089109,0.8976473794076948,-0.0022900953002538793,-0.0022961837718186513,,,,-24.583965302560213,639.2232149275818,0.0,-0.0011178150201008204,0.003304692663582287,0.0
VFG,0.5496253586589389,0.6998041306370301,-1.0,0.8069523924579686,-0.06970170009979734,0.033532052709095546,,0.002043037911134353,,-13.916004876978615,400.24599516533397,-0.03826297984997793,-0.07054725793037259,0.020701552616446232,0.02528735632183908
VFS,0.3191628172299425,0.22212423443034907,-0.5655172413793104,0.9195643873322051,0.08468798985680222,0.06672544862523178,,0.0004731099494738218,,0.32304756516042443,4.537813796031968,-0.031299135220125784,-0.04636577831068776,0.011235955056179775,0.008403361344537815
VGC,0.5703627012386526,0.6343567477419496,-1.0,0.8035795269337354,0.05635811673458419,7.209915929257764e-05,,0.0005469615813586855,,-12.38711062259405,343.1262047226922,-0.04552845528455285,-0.07492151835039838,0.04360298336201951,0.024655963302752295
VGG,0.4180539387572151,0.32328389815010344,-0.5683453237410072,0.9579162437323832,-0.2903972569245327,-0.025900497761349065,,0.0013170773117367092,,0.18529108099549121,7.476791815523615,-0.03528809332977112,-0.0624916128249177,0.032909930715935336,0.022504327755337564
VGI,0.5192845070358455,0.359641154707918,-0.631578947368421,0.9511687662659222,0.07415007705927641,0.030448414914832776,,0.004520643752311884,,0.2129862068444093,3.452314619264155,-0.04684285345050401,-0.07574934797526078,0.05605670103092784,0.018673535093367676
VGS,0.5610357521324586,0.3914076921767175,-0.874,0.962447106808961,0.07501721744940903,0.019169446984438527,,0.004304008466637321,,0.13245523107902454,1.611462865704116,-0.059661172161172116,-0.08370321303848899,0.0918013856812933,0.0207732256203116
